FileID,Filename,N K,Nerr K,Nth K,Nbec K,N0 K,N1 K,N2 K,N3 K,N4 K,N5 K,OD K,sx K,sxerr K,sy K,syerr K,s1x K,s1xerr K,s1y K,s1yerr K,s2x K,s2xerr K,s2y K,s2yerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,m1x K,m1xerr K,m1y K,m1yerr K,m2x K,m2xerr K,m2y K,m2yerr K,m3x K,m3xerr K,m3y K,m3yerr K,m4x K,m4xerr K,m4y K,m4yerr K,m5x K,m5xerr K,m5y K,m5yerr K,T K,Terr K,T1 K,T1err K,sigma K,params K,N Rb,Nerr Rb,Nth Rb,Nbec Rb,N0 Rb,N1 Rb,N2 Rb,N3 Rb,N4 Rb,N5 Rb,OD Rb,ODerr Rb,sx Rb,sxerr Rb,sy Rb,syerr Rb,s1x Rb,s1xerr Rb,s1y Rb,s1yerr Rb,s2x Rb,s2xerr Rb,s2y Rb,s2yerr Rb,rx Rb,rxerr Rb,ry Rb,ryerr Rb,mx Rb,mxerr Rb,my Rb,myerr Rb,m1x Rb,m1xerr Rb,m1y Rb,m1yerr Rb,m2x Rb,m2xerr Rb,m2y Rb,m2yerr Rb,m3x Rb,m3xerr Rb,m3y Rb,m3yerr Rb,m4x Rb,m4xerr Rb,m4y Rb,m4yerr Rb,m5x Rb,m5xerr Rb,m5y Rb,m5yerr Rb,T Rb,Terr Rb,T1 Rb,T1err Rb,sigma Rb,params Rb,dynamic [N_Rb/(N_K)] {*},dynamic 2,dynamic 3,dynamic 4,user (fesh) {*},user2 (time) {*},user3,Omit,Remark,masked
118,20220111-Rb_K_m_20_11_01-0118,17.058900280597001,0.21789672536170901,,,,,,,,,0.10215866604881725,74.452890381510485,0.55577093064784999,100.18592367440534,0.74786789119243613,,,,,,,,,,,,,277.07368441758945,0.140891,642.62152363715052,0.189586,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010676308505971843,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,83.114452297590006,0.32976309022588196,,,,,,,,,0.599323625511476,0.0013504,80.289484947909216,0.18540174663066863,79.855936674918127,0.18440443500876424,,,,,,,,,,,,,824.78947941367767,0.0476077,819.71144649698999,0.0473506,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018195586676759256,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,4.8722045929376456,,,,2.990000e+01,1.850000e+01,,,,False
119,20220111-Rb_K_m_20_11_01-0119,15.368823619714835,0.1856009559346764,,,,,,,,,0.11700903079598174,63.556756093218546,0.44719514846801756,92.314936102216322,0.64954197704792016,,,,,,,,,,,,,275.17460238590058,0.114451,640.56759992081584,0.166238,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010320414876751699,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,84.100425210415452,0.35620630262784125,,,,,,,,,0.58335571736826763,0.0014021,82.241092024628713,0.20280414149165152,81.0450688083438,0.19986267313361167,,,,,,,,,,,,,829.10340344866881,0.0520177,816.44865297305375,0.0512612,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.01926224332271342,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,5.4721446020457298,,,,2.990000e+01,1.900000e+01,,,,False
120,20220111-Rb_K_m_20_11_01-0120,12.275238953732396,0.19623090019770367,,,,,,,,,0.089303385757935907,63.952226098058432,0.59594561159610748,96.010518698813542,0.8946836680173873,,,,,,,,,,,,,276.90081694483587,0.152283,637.2009650662618,0.228621,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010654998311254958,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,78.665723634532668,0.35617063474644967,,,,,,,,,0.44974700627722664,0.00115037,88.88582556335561,0.234780003875494,90.97781059293564,0.24036590307950972,,,,,,,,,,,,,834.01184576710727,0.0598299,821.14211208635834,0.0612379,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.017407658406563397,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,6.4084881712721078,,,,2.990000e+01,1.950000e+01,,,,False
121,20220111-Rb_K_m_20_11_01-0121,13.521093203745499,0.15817996115261784,,,,,,,,,0.1080397889156906,61.504657127077301,0.41901184767484662,90.893437776307508,0.61922804117202757,,,,,,,,,,,,,276.80376656806698,0.107405,639.49623249925105,0.158727,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0090203583932373377,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,80.659769058292312,0.34419455872493204,,,,,,,,,0.57024914526245751,0.0013814,80.53939072429651,0.20006216093897819,81.196016312481675,0.20169792696833611,,,,,,,,,,,,,827.14582637112244,0.0513428,815.32299181178075,0.0517614,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018797947624815823,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,5.9654768917611349,,,,2.990000e+01,2.000000e+01,,,,False
122,20220111-Rb_K_m_20_11_01-0122,13.311233169040687,0.17346321349799571,,,,,,,,,0.088929041342195758,65.694549570210413,0.49954906105995178,101.77890940022064,0.77393895983695982,,,,,,,,,,,,,272.43918037835238,0.127241,640.48733351098508,0.197132,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0090061112654745215,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,82.286106460208046,0.37278973314143865,,,,,,,,,0.65725872675664287,0.00169417,72.507265069908982,0.19101485386490821,79.828755488005271,0.21030370518565178,,,,,,,,,,,,,818.81243100752351,0.0491834,821.74924306278888,0.0541497,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.021689371181821269,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,6.1817042354565137,,,,2.990000e+01,0.000000e+00,,,,False
123,20220111-Rb_K_m_20_11_01-0123,17.702942891653883,0.19808378033938964,,,,,,,,,0.12324058689263773,67.403027146990368,0.43986557126045223,95.197328447952628,0.62124941945075984,,,,,,,,,,,,,274.05985718025852,0.112219,640.52219968610348,0.158494,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010509789855069744,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,84.115303701938004,0.31737112940153234,,,,,,,,,0.60654824353558057,0.00129967,78.557081581269259,0.17250775918364525,81.615953314741418,0.17922781705856322,,,,,,,,,,,,,822.16576362602586,0.0442966,811.28748456482947,0.0460214,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.017511914008427304,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,4.7514870390049371,,,,2.990000e+01,5.000000e-01,,,,False
124,20220111-Rb_K_m_20_11_01-0124,13.564471201216206,0.21670031577069276,,,,,,,,,0.10294463850479654,67.180472790299731,0.62533136010169976,87.612995858925629,0.81552183330059047,,,,,,,,,,,,,272.76182747357416,0.160025,629.47905729915533,0.208696,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.012029743160820824,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,97.880702011727294,0.40965808121707586,,,,,,,,,0.648056260965437,0.00153762,82.455926074271687,0.20101755633950233,84.68631232282705,0.20646343752741814,,,,,,,,,,,,,828.70216316551421,0.0514844,811.71864945255902,0.0528771,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.021621586946218629,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,7.2159615041205001,,,,2.990000e+01,1.000000e+00,,,,False
125,20220111-Rb_K_m_20_11_01-0125,13.932093154078501,0.14256929064338822,,,,,,,,,0.13227653910734899,60.491537631215003,0.35992418825626371,77.777033399452449,0.4627728074789047,,,,,,,,,,,,,272.85720551019313,0.0927027,620.84148240746435,0.119193,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0088910950661295028,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,84.965945054606451,0.34334590837936496,,,,,,,,,0.5944212708207971,0.00136332,79.993519258966231,0.18818939477205276,82.612635568417772,0.19435551017522812,,,,,,,,,,,,,822.46167695411907,0.0482807,802.25309187263133,0.0498615,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018649500597768359,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,6.0985771567091049,,,,2.990000e+01,1.500000e+00,,,,False
126,20220111-Rb_K_m_20_11_01-0126,9.2289990061076104,0.18855181018400974,,,,,,,,,0.076080774336050275,66.800237115786615,0.79450868368148797,81.11741884385161,0.96479743123054496,,,,,,,,,,,,,268.33672785039573,0.203851,621.04667063192198,0.247542,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010928438219772584,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,83.935034748761765,0.44712126293386917,,,,,,,,,0.54232721054947464,0.00163693,82.000055837102195,0.25449499636888501,87.260653698891147,0.27084767371416091,,,,,,,,,,,,,815.64897653308094,0.0651327,800.71369263419251,0.0693111,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.023300526823233258,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,9.0947062290520186,,,,2.990000e+01,2.000000e+00,,,,False
127,20220111-Rb_K_m_20_11_01-0127,11.172897360736979,0.1460183087615452,,,,,,,,,0.099845335559069354,63.917182515926051,0.48594232797622677,78.204700520687908,0.59456618428230279,,,,,,,,,,,,,270.50721136760291,0.124965,623.74342929481202,0.152899,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0088252303755312813,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,82.983521633925065,0.33741104150099804,,,,,,,,,0.6468485587016386,0.00149579,73.125177960621983,0.17292843610048295,81.109745993707278,0.19181379601359366,,,,,,,,,,,,,814.14680221398487,0.0444992,798.67736088607478,0.0493581,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.019384814331419781,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,7.427215963295251,,,,2.990000e+01,2.500000e+00,,,,False
128,20220111-Rb_K_m_20_11_01-0128,12.814951732079546,0.16788050011438124,,,,,,,,,0.10840898841232301,65.882688637849242,0.50233554840087891,80.148024179102194,0.61110436320304873,,,,,,,,,,,,,271.55611014285074,0.128984,627.59755066038781,0.156912,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0098619767878115397,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,90.786729073700315,0.36140678837482942,,,,,,,,,0.60231176949069598,0.00135934,81.167940902298852,0.18820830732583999,85.855322073264134,0.1990841582417488,,,,,,,,,,,,,821.53295289333778,0.0482066,800.76351636920265,0.0509905,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.019095110535786268,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,7.0844378482077905,,,,2.990000e+01,3.000000e+00,,,,False
129,20220111-Rb_K_m_20_11_01-0129,16.469778784039782,0.19205445629731152,,,,,,,,,0.094863422617187096,68.356649633985157,0.4661135911941528,113.45422138475811,0.77363398075103751,,,,,,,,,,,,,267.67239920574099,0.117939,643.2354666942872,0.195748,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.00921673666541503,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,78.932203216770873,0.36676075078999254,,,,,,,,,0.5004417314129963,0.00131705,80.588174217601946,0.21819094792008398,90.485735640642332,0.2450397953391075,,,,,,,,,,,,,808.8451906096459,0.0558129,808.18677712674685,0.0626676,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018925402530490472,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,4.7925478691469117,,,,2.990000e+01,3.500000e+00,,,,False
130,20220111-Rb_K_m_20_11_01-0130,16.549485913691143,0.23751119733710618,,,,,,,,,0.086671429421225035,73.029864034620005,0.61385053396224976,116.79399345903636,0.98176425695419312,,,,,,,,,,,,,265.77038550901244,0.154533,648.31175353813001,0.247139,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010830751888535632,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,80.907167445939123,0.36701730248506487,,,,,,,,,0.54235226640566481,0.00139516,77.839595087257734,0.2056411378085613,88.60448387815147,0.2341071642935276,,,,,,,,,,,,,809.88088426370655,0.0526938,806.69257653515842,0.0599811,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.019497179539574101,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,4.8888024599607549,,,,2.990000e+01,4.000000e+00,,,,False
131,20220111-Rb_K_m_20_11_01-0131,13.715256495613698,0.18114426058813127,,,,,,,,,0.092790488130821178,69.333985119517109,0.53426531851291659,95.228460541148578,0.73380029201507568,,,,,,,,,,,,,276.91001846294915,0.136152,638.1672267840496,0.187001,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0094675964012015165,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,89.43883698126271,0.35319287220992795,,,,,,,,,0.57565855017698453,0.00128792,82.720966112018061,0.19033536091446876,86.835301489054245,0.19981016814708707,,,,,,,,,,,,,824.47224594889155,0.048703,808.82377315663871,0.0511254,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018368112800676326,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,6.5211202582953014,,,,2.990000e+01,4.500000e+00,,,,False
132,20220111-Rb_K_m_20_11_01-0132,6.9182080460588322,0.17771534918026757,,,,,,,,,0.043337982022108791,80.007662313070099,1.200296664237976,89.126284839623494,1.337134200334549,,,,,,,,,,,,,278.21778110585132,0.304913,634.48318605564725,0.339664,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0089183210937051286,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,95.679042237069297,0.3529891740337176,,,,,,,,,0.61596672940894248,0.00128749,83.958116719185114,0.18047659769654273,85.535738005471671,0.18387727588415145,,,,,,,,,,,,,826.09470924208676,0.0461813,814.20080829185395,0.0470491,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018359848830131534,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,13.830032517101849,,,,2.990000e+01,5.000000e+00,,True,,False
133,20220111-Rb_K_m_20_11_01-0133,12.752186402823162,0.18200056333827461,,,,,,,,,0.094928779983330061,65.398081447825163,0.54394435584545131,91.75594175233492,0.76317499876022332,,,,,,,,,,,,,269.68248230388417,0.139107,636.74358352997888,0.195172,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010001918890170514,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,91.759788338974559,0.37182580087487366,,,,,,,,,0.60684763014262866,0.00139402,80.09564348582083,0.18905532360076904,87.279968087614179,0.20602139905095099,,,,,,,,,,,,,818.84531428959144,0.0484189,824.39132860121538,0.0527619,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.019613300376305372,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,7.1956122221253125,,,,2.990000e+01,5.500000e+00,,,,False
134,20220111-Rb_K_m_20_11_01-0134,9.8002387585548636,0.17692331567975422,,,,,,,,,0.068824021744710515,70.172428028276599,0.73876438438892356,90.644729519118684,0.95429688692092896,,,,,,,,,,,,,275.29162972591149,0.188536,636.37463231069557,0.24354,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0094302814544598695,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,101.26275919595994,0.38922599770472915,,,,,,,,,0.65102080596725553,0.00141767,83.672287684050758,0.18739328384399412,85.945664950570119,0.19249440729618073,,,,,,,,,,,,,823.38439608939461,0.0479489,820.06543397164558,0.0492517,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.02023009805850225,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,10.332682875462115,,,,2.990000e+01,6.500000e+00,,,,False
135,20220111-Rb_K_m_20_11_01-0135,7.7493007043274709,0.19336130621270653,,,,,,,,,0.063291206016644022,51.673386565563867,0.75068671107292173,105.84361613409716,1.5376454353332518,,,,,,,,,,,,,269.33346091858147,0.192553,640.04524499075376,0.39441,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.011153063543346036,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,83.415287836865915,0.33854466488899909,,,,,,,,,0.58311319614576829,0.00134318,77.673682648375745,0.18352623283863068,85.147052225621835,0.20119065716862677,,,,,,,,,,,,,816.9080893254411,0.0470837,821.86720047904407,0.0516139,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018381240990308266,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,10.76423422184198,,,,2.990000e+01,7.000000e+00,,True,,False
136,20220111-Rb_K_m_20_11_01-0136,17.132600410137545,0.17872150538438833,,,,,,,,,0.12536116752809809,66.678321641740553,0.40543679594993587,91.556261276833027,0.55670704543590543,,,,,,,,,,,,,277.95620524326523,0.103623,640.40466817863546,0.142286,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0097336043921093709,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,82.775317478766482,0.33352339841671624,,,,,,,,,0.54835544069718534,0.00125259,83.562839938265697,0.19611979946494101,83.517260002948021,0.19602244794368742,,,,,,,,,,,,,827.77568002382282,0.0502313,803.66022410419248,0.0502039,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.017608483595915894,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,4.8314508887855361,,,,2.990000e+01,7.500000e+00,,,,False
137,20220111-Rb_K_m_20_11_01-0137,11.91682297133543,0.17419911728310919,,,,,,,,,0.099178052726180868,68.699972057311228,0.58458522558212278,78.126937775247669,0.66480219960212705,,,,,,,,,,,,,275.61935516312235,0.150032,634.64757199695055,0.170619,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.010146663301925599,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,85.10485200115123,0.34775636419702483,,,,,,,,,0.58435932374173771,0.00135472,81.355003518788621,0.19356932267546653,82.763872993549342,0.19692689552903175,,,,,,,,,,,,,826.01844511527531,0.049633,803.84868472337268,0.0504925,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018706052519936355,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,7.1415722299358926,,,,2.990000e+01,8.000000e+00,,,,False
138,20220111-Rb_K_m_20_11_01-0138,11.906452783766058,0.16031813350641969,,,,,,,,,0.085177811499539111,58.419376592543138,0.45862195491790769,106.88369285945474,0.83908987641334531,,,,,,,,,,,,,268.13767681108482,0.117122,642.94448572434032,0.214285,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0086286601090298978,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,84.481473845968267,0.36157407936489672,,,,,,,,,0.54706890839815114,0.00132674,79.815927855249427,0.19902134761214255,89.450055179511466,0.22306431382894515,,,,,,,,,,,,,813.66363865918231,0.0509389,802.92888087957817,0.0570874,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018864262064578415,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,7.0954360110641153,,,,2.990000e+01,8.500000e+00,,,,False
139,20220111-Rb_K_m_20_11_01-0139,16.641665479976336,0.19209605336201427,,,,,,,,,0.10377091353795183,67.402988883027859,0.45442447215318676,106.2807094239231,0.716537320613861,,,,,,,,,,,,,269.873473785702,0.115412,641.97110334690001,0.18198,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0096164379152418825,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,80.805034830146099,0.35506437843344152,,,,,,,,,0.55038612673761822,0.0013719,79.536369909548597,0.20350966751575469,85.340642582727284,0.21837827563285828,,,,,,,,,,,,,813.78237830958506,0.0521718,799.57494743528287,0.0559791,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.019019600969307372,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,4.8555858142547521,,,,2.990000e+01,9.000000e+00,,,,False
140,20220111-Rb_K_m_20_11_01-0140,11.064229665594235,0.15405769059554258,,,,,,,,,0.10135281974839681,56.820999149545415,0.46015636324882503,85.820083365396968,0.69500067830085754,,,,,,,,,,,,,267.37580698173463,0.118411,620.69991505323014,0.178843,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0094312659351022243,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,85.021832841916435,0.34948200247157668,,,,,,,,,0.57294299548804739,0.00133563,78.190080036220863,0.1871774598956108,87.744140005075877,0.21005832329392432,,,,,,,,,,,,,815.714838407554,0.047967,791.66249648957887,0.0538281,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018616177540032881,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,7.6843879250178331,,,,2.990000e+01,9.500000e+00,,,,False
141,20220111-Rb_K_m_20_11_01-0141,11.060659562444096,0.17065224725875275,,,,,,,,,0.087018473009580766,62.310592319608951,0.55993792116641994,91.121348774936806,0.81883724927902213,,,,,,,,,,,,,277.34665341566489,0.143459,624.61567688424452,0.20979,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0096531651016999037,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,87.675897348920813,0.40012014613719177,,,,,,,,,0.52996354667453338,0.0013682,85.181155362529239,0.22665505185723303,89.792781751733216,0.23894635736942291,,,,,,,,,,,,,821.35343134254629,0.0578715,795.10287563946702,0.0610046,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.020135530758630948,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,7.926823608839733,,,,2.990000e+01,1.000000e+01,,,,False
142,20220111-Rb_K_m_20_11_01-0142,14.206091829052768,0.16718381174171393,,,,,,,,,0.11188579750546437,58.896492689593728,0.40369310379028317,96.299198972186474,0.6600605845451355,,,,,,,,,,,,,272.4024699572704,0.103432,619.35975031063003,0.169117,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0094623122097003444,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,89.089399258656087,0.36148225833535191,,,,,,,,,0.55236197888222982,0.00126866,81.784510594943626,0.19342980012297628,91.176291808630126,0.21565578803420066,,,,,,,,,,,,,818.7018170673814,0.0494322,801.35315449638063,0.0551087,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.018434957734338092,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,6.2712109938962977,,,,2.990000e+01,1.050000e+01,,,,False
143,20220111-Rb_K_m_20_11_01-0143,9.2367180457944631,0.14839912318880272,,,,,,,,,0.098572400872042595,55.023430954370433,0.5135585635900497,76.072403352929015,0.71001786887645724,,,,,,,,,,,,,272.558312685364,0.132628,622.86795805224597,0.183365,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0098295521825857626,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,91.614123862449716,0.36507945142280507,,,,,,,,,0.59894017354190388,0.00135269,79.688818562554758,0.18499846756458282,88.742637300680897,0.20602507963776587,,,,,,,,,,,,,818.58947900276462,0.047362,804.81615960506429,0.052743,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.01914185931450757,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,9.9184714103254681,,,,2.990000e+01,1.100000e+01,,,,False
144,20220111-Rb_K_m_20_11_01-0144,8.8552186992928608,0.15217757441874566,,,,,,,,,0.078522385713911055,65.077842724323702,0.65063833892345424,77.407868573886077,0.77391161024570465,,,,,,,,,,,,,271.35166026742928,0.167283,627.99291619427049,0.198978,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0091606031623695829,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,88.259764178045302,0.34012412237647283,,,,,,,,,0.56942876860606495,0.0012433,82.438680594733924,0.18510285466909407,86.924671151581151,0.19518289193511007,,,,,,,,,,,,,824.09277959578139,0.0473679,812.19439360903255,0.0499454,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.01771055634996991,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,9.9669773469393075,,,,2.990000e+01,1.150000e+01,,,,False
145,20220111-Rb_K_m_20_11_01-0145,8.9858079740117578,0.17378591972807725,,,,,,,,,0.074072298002181486,55.729912912138467,0.62746842205524445,97.235623361241153,1.0947840929031372,,,,,,,,,,,,,271.56888864363009,0.160992,639.45999935218617,0.280893,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.01007233121835124,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,87.070199306074599,0.3508896953376725,,,,,,,,,0.61779589024023129,0.00141346,77.294523699799413,0.18132095262408254,84.299797056787583,0.19775652810931205,,,,,,,,,,,,,822.98103057468529,0.0465375,821.95240462169102,0.0507552,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.019199515000447517,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,9.6897462707743216,,,,2.990000e+01,1.200000e+01,,,,False
146,20220111-Rb_K_m_20_11_01-0146,12.224081031704431,0.23121948544814955,,,,,,,,,0.08764613875056862,63.337346410006532,0.69848053157329559,98.363963475307244,1.0847509264945983,,,,,,,,,,,,,276.77591024985799,0.178391,652.78570973062665,0.277044,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.012459363124517456,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,98.697682314999739,0.41167382042851869,,,,,,,,,0.62765465831254785,0.00148282,83.842058427548011,0.20378797650337219,86.711160078059237,0.21077333390712738,,,,,,,,,,,,,828.102103680195,0.0521249,823.63851177785705,0.0539086,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.021275307358473106,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,8.0740369815135384,,,,2.990000e+01,1.250000e+01,,,,False
147,20220111-Rb_K_m_20_11_01-0147,8.8962636358000111,0.15232196037265694,,,,,,,,,0.076195456921092947,53.29732163735715,0.53106819093227386,97.855588659152318,0.97505766153335571,,,,,,,,,,,,,274.04233567985409,0.13641,644.41395888055024,0.250453,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0090056886549238057,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,91.252463070288044,0.37699858343797865,,,,,,,,,0.64815776600700936,0.00152027,78.093579393687676,0.18780374005436895,83.34878406154948,0.20044402182102203,,,,,,,,,,,,,824.53241839300404,0.0482028,821.89456964886415,0.0514466,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.02063947541951517,Gauss2d; Andor MAGNIFYING imaging; t_exp = 0.0ms; OD_max = 0.0,10.257391957571187,,,,2.990000e+01,1.300000e+01,,,,False
